%Load Cell 1 (lbf)	Load Cell 2 (lbf)	Summed Load (lbf)	Sampling Frequency 1.652000 kHz	
	% Water:	1000	grams	
	% Pressure:	40	(psi)	
	% Temperature:	15	(C)	
	%Comments:	Static Test	
	%Group Number	4	%4/4/20181:49 PM
0.001	0.003	0.004
0.005	0.001	0.007
0.004	0.001	0.005
0.004	0.000	0.005
0.001	-0.002	-0.001
0.001	-0.001	0.001
0.004	0.004	0.008
0.003	0.002	0.005
0.004	0.003	0.007
0.004	0.005	0.009
0.002	0.001	0.003
0.004	-0.001	0.003
0.001	-0.002	-0.001
0.001	-0.004	-0.003
0.002	-0.003	-0.001
0.001	-0.002	-0.001
0.002	-0.003	-0.000
0.004	0.000	0.004
0.004	-0.000	0.004
0.005	0.001	0.006
0.006	0.004	0.009
0.003	0.002	0.005
0.000	-0.000	0.000
-0.005	-0.002	-0.007
-0.005	-0.002	-0.008
-0.004	0.000	-0.004
-0.004	0.002	-0.003
-0.003	0.002	-0.001
0.001	0.002	0.003
0.000	0.001	0.002
0.001	0.002	0.003
0.003	-0.004	-0.001
0.000	-0.006	-0.006
0.001	0.002	0.003
-0.000	0.002	0.001
0.003	0.003	0.006
0.003	0.004	0.007
0.003	0.003	0.006
0.004	0.006	0.010
0.004	0.001	0.005
0.002	-0.001	0.001
0.003	0.001	0.003
0.000	-0.001	-0.001
0.001	-0.002	-0.001
0.005	-0.001	0.004
0.004	-0.003	0.001
0.003	-0.001	0.002
0.002	-0.002	-0.000
0.005	0.005	0.010
0.005	0.005	0.010
0.003	0.004	0.006
-0.003	0.000	-0.003
-0.002	-0.001	-0.003
-0.003	0.000	-0.002
0.002	0.002	0.004
0.003	0.000	0.004
0.003	0.003	0.006
0.004	0.001	0.004
0.005	0.001	0.007
0.004	-0.001	0.003
0.002	-0.003	-0.001
0.003	-0.004	-0.000
0.006	-0.003	0.003
0.005	0.001	0.006
0.009	0.002	0.010
0.009	0.006	0.015
0.009	0.000	0.009
0.008	0.000	0.009
0.005	-0.001	0.004
0.005	-0.001	0.004
0.004	-0.002	0.003
0.004	-0.004	0.000
0.004	-0.004	0.000
0.004	-0.006	-0.001
0.004	0.001	0.005
0.005	-0.004	0.001
0.004	0.001	0.005
0.001	0.004	0.005
-0.001	0.002	0.001
-0.003	-0.001	-0.004
-0.003	-0.001	-0.004
-0.002	0.002	-0.000
-0.001	-0.002	-0.002
-0.002	0.001	-0.001
0.000	0.002	0.002
0.000	0.001	0.002
0.001	0.001	0.002
-0.001	0.002	0.001
-0.002	-0.003	-0.006
-0.002	-0.003	-0.005
-0.003	-0.001	-0.005
-0.002	0.007	0.005
-0.001	0.001	-0.000
0.001	0.008	0.009
0.004	0.008	0.012
0.000	0.001	0.001
0.000	0.004	0.004
